SysOrderId,InstrumentId,UserId,FrontId,Timestamp,LocalTime,InsertLocalTime,Buy,OrderPrice,OrderVol,FirstTradeLocalTime,LastTradeLocalTime,TradeVol,AverageTradePrice,Tick2Trade,Tick2Recv,Order2Ack,Order2FrontAck
10115464#36924,123057.SZ,Oes000000000,-1,'11:26:05.140','20221201 11:26:02.218429718','20221201 11:26:02.218438331',1,239.704000,30,'','',0,0.000000,8613,467,2947656,-1
10115465#36925,123057.SZ,Oes000000000,-1,'11:26:05.140','20221201 11:26:02.218460699','20221201 11:26:02.218469680',1,239.719000,80,'','',0,0.000000,8981,639,2940755,-1
10115466#36926,123057.SZ,Oes000000000,-1,'11:26:05.140','20221201 11:26:02.218494781','20221201 11:26:02.218503937',1,239.719000,80,'','',0,0.000000,9156,606,2927937,-1
10115467#36927,123057.SZ,Oes000000000,-1,'11:26:05.140','20221201 11:26:02.218507359','20221201 11:26:02.218516066',1,239.719000,80,'','',0,0.000000,8707,549,2936983,-1
10115468#36928,123057.SZ,Oes000000000,-1,'11:26:05.140','20221201 11:26:02.218569084','20221201 11:26:02.218578037',1,239.719000,60,'','',0,0.000000,8953,469,2895979,-1
10115469#36929,123057.SZ,Oes000000000,-1,'11:26:05.140','20221201 11:26:02.219327941','20221201 11:26:02.219340969',1,239.735000,100,'','',0,0.000000,13028,471,2204060,-1
10115470#36930,123057.SZ,Oes000000000,-1,'11:26:05.140','20221201 11:26:02.219343932','20221201 11:26:02.219353419',1,239.727000,100,'','',0,0.000000,9487,672,2332208,-1
10115471#36931,123057.SZ,Oes000000000,-1,'11:26:05.150','20221201 11:26:02.219368266','20221201 11:26:02.219380687',1,239.899000,70,'','',0,0.000000,12421,527,2338571,-1
10115472#36932,123057.SZ,Oes000000000,-1,'11:26:05.150','20221201 11:26:02.221008553','20221201 11:26:02.221017903',1,239.943000,520,'','',0,0.000000,9350,783,2362909,-1
10115492#36933,123057.SZ,Oes000000000,-1,'11:26:05.150','20221201 11:26:02.224149734','20221201 11:26:02.224159605',1,239.999000,20,'','',0,0.000000,9871,520,2295851,-1
10115493#36934,123057.SZ,Oes000000000,-1,'11:26:05.150','20221201 11:26:02.225906664','20221201 11:26:02.225917612',1,240.000000,30,'','',0,0.000000,10948,524,2601634,-1
10115494#36935,123057.SZ,Oes000000000,-1,'11:26:05.150','20221201 11:26:02.226063078','20221201 11:26:02.226072833',1,240.000000,30,'','',0,0.000000,9755,554,2483694,-1
10115634#37013,123057.SZ,Oes000000000,-1,'11:26:35.020','20221201 11:26:32.084738834','20221201 11:26:32.084767118',1,241.000000,2600,'20221201 11:26:32.087843095','20221201 11:26:32.088521867',2600,240.999958,28284,605,3034979,-1
10115635#37014,123057.SZ,Oes000000000,-1,'11:26:35.030','20221201 11:26:32.101966230','20221201 11:26:32.101977366',0,241.039000,150,'20221201 11:26:32.105369453','20221201 11:26:32.105369453',150,241.039000,11136,676,3348606,-1
10115636#37015,123057.SZ,Oes000000000,-1,'11:26:35.040','20221201 11:26:32.106282384','20221201 11:26:32.106292357',0,241.032000,580,'20221201 11:26:32.109683959','20221201 11:26:32.109683959',580,241.038000,9973,677,3364361,-1
10115637#37016,123057.SZ,Oes000000000,-1,'11:26:35.040','20221201 11:26:32.106555473','20221201 11:26:32.106564324',0,241.038000,580,'20221201 11:26:32.110306675','20221201 11:26:32.110306675',60,241.038000,8851,645,3152082,-1
10115638#37017,123057.SZ,Oes000000000,-1,'11:26:35.040','20221201 11:26:32.110395780','20221201 11:26:32.110409203',0,240.976000,10,'20221201 11:26:32.113906952','20221201 11:26:32.113906952',10,241.025000,13423,622,3459966,-1
10115639#37018,123057.SZ,Oes000000000,-1,'11:26:35.040','20221201 11:26:32.110435055','20221201 11:26:32.110445592',0,240.978000,10,'20221201 11:26:32.113965734','20221201 11:26:32.113965734',10,241.023000,10537,699,3518775,-1
10115640#37019,123057.SZ,Oes000000000,-1,'11:26:35.040','20221201 11:26:32.111053432','20221201 11:26:32.111063245',0,241.009000,10,'','',0,0.000000,9813,483,3321493,-1
10115641#37020,123057.SZ,Oes000000000,-1,'11:26:35.040','20221201 11:26:32.114706559','20221201 11:26:32.114716940',0,240.992000,50,'','',0,0.000000,10381,618,3352815,-1
10115642#37021,123057.SZ,Oes000000000,-1,'11:26:35.040','20221201 11:26:32.114912335','20221201 11:26:32.114923268',0,240.959000,50,'20221201 11:26:32.118625295','20221201 11:26:32.118625295',50,240.959000,10933,650,3181089,-1
10115644#37022,123057.SZ,Oes000000000,-1,'11:26:35.040','20221201 11:26:32.114955371','20221201 11:26:32.114965192',0,240.933000,40,'20221201 11:26:32.118480359','20221201 11:26:32.118480359',40,240.933000,9821,532,3454027,-1
10115646#37023,123057.SZ,Oes000000000,-1,'11:26:35.050','20221201 11:26:32.114986083','20221201 11:26:32.114996371',0,240.913000,90,'20221201 11:26:32.118625667','20221201 11:26:32.118625667',90,240.913000,10288,497,3629166,-1
10115647#37024,123057.SZ,Oes000000000,-1,'11:26:35.050','20221201 11:26:32.115112568','20221201 11:26:32.115121233',0,240.913000,90,'20221201 11:26:32.118692053','20221201 11:26:32.118692053',10,240.966000,8665,583,3545387,-1
10115648#37025,123057.SZ,Oes000000000,-1,'11:26:35.050','20221201 11:26:32.119159352','20221201 11:26:32.119168762',0,240.913000,90,'20221201 11:26:32.122914094','20221201 11:26:32.122914094',60,240.913000,9410,527,3302599,-1
10115652#37026,123057.SZ,Oes000000000,-1,'11:26:35.060','20221201 11:26:32.133393049','20221201 11:26:32.133403967',0,240.979000,70,'20221201 11:26:32.136980577','20221201 11:26:32.148815637',70,240.982571,10918,537,3528819,-1
10115653#37027,123057.SZ,Oes000000000,-1,'11:26:35.060','20221201 11:26:32.133414370','20221201 11:26:32.133423666',0,240.984000,50,'20221201 11:26:32.148848551','20221201 11:26:32.152043085',50,240.984000,9296,573,3618742,-1
10115654#37028,123057.SZ,Oes000000000,-1,'11:26:35.060','20221201 11:26:32.133453817','20221201 11:26:32.133462503',0,240.956000,50,'20221201 11:26:32.137091512','20221201 11:26:32.137091512',50,240.956000,8686,590,3580147,-1
